CODEST,FECHA,VVMED,VVMAX,RVIENTO,DVMED,TMIN,TMAX,TMED,TMINABS,TMAXABS,HRMIN,HRMAX,HRMED,HRMINABS,HRMAXABS,RADMED,RADMAX,HSOL,PREC,HORAS0,HORAS7,DEWPT,DPV,ETO_PM_FAO
AL41,30/06/2020,1.88,7.252,162.49,50.12,17.7,34.17,25.47,16.8,35.02,26.41,80.77,56.1,24.01,82.7,324.03,1013.0,12.0,0.0,0.0,0.0,15.08,1.69,6.851361359
AL41,01/07/2020,1.76,8.57,151.65,155.82,16.79,34.28,25.48,16.29,35.12,31.67,80.6,56.96,27.04,83.9,356.2,993.0,13.0,0.0,0.0,0.0,15.34,1.71,6.994062432
AL41,02/07/2020,2.14,10.23,185.18,161.13,14.83,35.07,25.91,13.47,35.76,17.23,78.79,50.62,12.82,82.0,345.32,975.0,13.0,0.0,0.0,0.0,13.36,2.0,7.57281325
AL41,03/07/2020,1.94,8.6,167.72,130.45,17.18,32.25,25.41,16.55,33.19,36.88,85.12,61.99,34.74,86.9,326.65,1075.0,12.0,0.0,0.0,0.0,16.87,1.44,6.407228399
AL41,04/07/2020,1.99,7.899,172.1,135.26,20.67,32.05,25.8,20.25,33.02,37.91,82.57,60.96,33.93,83.3,341.02,998.0,13.0,0.0,0.0,0.0,17.12,1.43,6.695417138
AL41,05/07/2020,1.84,7.958,158.74,161.33,16.78,32.62,25.14,16.19,33.39,27.64,81.7,52.37,25.16,83.5,347.36,977.0,13.0,0.0,0.0,0.0,13.48,1.78,6.791569919
AL41,06/07/2020,1.97,7.703,170.36,178.49,15.96,33.17,25.39,15.28,33.72,22.96,73.81,42.35,19.8,76.11,345.61,972.0,13.0,0.0,0.0,0.0,10.18,2.16,7.060835702
AL41,07/07/2020,1.82,7.624,157.34,179.29,14.74,34.02,25.58,14.17,34.51,11.8,72.89,42.21,10.49,76.56,348.0,988.0,12.0,0.0,0.0,0.0,9.79,2.24,7.188138745
AL41,08/07/2020,2.32,8.6,200.44,59.12,19.32,32.56,26.0,18.58,33.29,27.1,84.6,54.68,25.36,85.8,282.71,921.0,11.0,0.0,0.0,0.0,14.98,1.75,6.498414198
AL41,09/07/2020,2.36,9.15,204.09,39.33,19.38,32.6,25.92,19.08,33.46,29.56,86.42,53.89,27.45,87.6,338.25,1044.0,12.0,2.4,0.0,0.0,14.72,1.76,7.058790635
AL41,10/07/2020,1.91,9.07,165.44,126.91,16.68,33.37,25.85,15.75,34.22,29.49,77.18,52.74,27.45,79.63,349.36,967.0,12.0,0.0,0.0,0.0,14.39,1.83,6.943941011
AL41,11/07/2020,1.96,9.51,169.01,113.99,18.54,34.46,26.29,17.6,35.03,22.36,85.52,51.91,19.93,86.9,345.88,957.0,13.0,0.0,0.0,0.0,14.14,1.94,7.230568254
AL41,12/07/2020,2.23,8.15,192.58,42.21,20.12,32.01,25.71,19.59,32.58,28.48,82.77,54.99,26.31,85.2,259.94,1060.0,10.0,1.5,0.0,0.0,15.06,1.66,6.110822351
AL41,13/07/2020,2.26,9.07,195.15,63.4,17.06,33.67,25.87,16.36,34.39,27.29,86.9,54.35,24.58,88.6,341.66,957.0,12.0,0.0,0.0,0.0,14.51,1.82,7.153402984
AL41,14/07/2020,1.42,6.821,123.03,93.26,19.66,28.07,23.86,18.61,28.81,47.3,82.57,68.83,43.24,85.5,174.94,972.0,9.0,2.5,0.0,0.0,17.56,0.98,3.821906376
AL41,15/07/2020,1.83,9.35,158.06,69.01,17.78,31.27,24.46,16.86,31.94,31.54,90.13,61.03,29.85,90.8,296.66,1255.0,12.0,0.0,0.0,0.0,15.36,1.4,5.923976444
AL41,16/07/2020,2.03,8.37,175.75,84.52,17.22,31.75,24.65,16.32,32.41,30.18,83.28,55.23,28.84,84.4,334.53,1054.0,12.0,0.0,0.0,0.0,13.96,1.63,6.599990019
AL41,17/07/2020,2.2,8.27,189.68,168.0,16.61,30.82,24.23,16.15,31.5,33.81,80.87,58.46,29.44,82.2,334.28,1008.0,12.0,0.0,0.0,0.0,14.7,1.46,6.508308501
AL41,18/07/2020,1.89,7.879,163.12,155.05,18.79,31.35,24.9,18.0,31.94,33.02,83.13,60.62,31.37,84.3,338.01,1044.0,12.0,0.0,0.0,0.0,15.97,1.41,6.479747271
AL41,19/07/2020,2.04,7.879,175.94,168.7,17.79,32.35,25.35,17.2,33.12,27.33,83.75,56.37,24.99,85.2,333.57,962.0,12.0,0.0,0.0,0.0,14.85,1.65,6.730206722
AL41,20/07/2020,2.13,8.43,183.68,98.89,17.83,33.97,26.54,17.09,34.86,28.4,79.01,51.38,26.91,80.0,333.07,957.0,12.0,0.0,0.0,0.0,14.55,1.95,7.024236655
AL41,21/07/2020,2.59,7.115,223.91,29.05,19.98,34.14,27.04,19.38,34.93,17.9,80.62,49.41,14.37,83.4,337.85,1116.0,12.0,0.0,0.0,0.0,13.72,2.08,7.796423716
AL41,22/07/2020,2.41,9.15,207.88,31.26,20.64,33.13,26.75,19.93,33.92,30.45,75.96,49.39,28.7,78.38,328.9,952.0,12.0,0.0,0.0,0.0,14.49,1.96,7.151326237
AL41,23/07/2020,1.8,8.09,155.65,156.21,17.23,33.44,25.78,16.49,33.98,33.3,71.77,51.02,31.29,73.92,334.76,957.0,12.0,0.0,0.0,0.0,14.11,1.85,6.63301898
AL41,24/07/2020,2.01,8.6,173.91,177.42,18.28,33.29,25.87,17.53,34.07,37.57,73.75,56.53,35.1,77.66,325.45,1080.0,12.0,0.0,0.0,0.0,16.15,1.62,6.611094365
AL41,25/07/2020,1.87,7.487,161.62,107.21,18.3,35.0,26.85,17.53,35.79,25.13,71.39,49.95,23.8,75.07,331.63,957.0,12.0,0.0,0.0,0.0,14.42,2.06,7.021642225
AL41,26/07/2020,2.12,8.68,183.29,76.35,18.42,37.12,27.93,17.39,37.78,22.59,75.38,47.55,17.33,80.5,337.47,962.0,12.0,0.0,0.0,0.0,14.02,2.38,7.665376226
AL41,27/07/2020,1.97,7.624,170.23,56.62,21.21,36.23,28.23,20.59,37.85,18.14,80.28,46.08,16.93,83.1,293.88,1252.0,12.0,0.0,0.0,0.0,13.73,2.41,7.018730186
AL41,28/07/2020,1.85,8.23,159.67,97.32,20.97,36.38,28.98,20.15,37.14,22.43,80.48,43.32,19.29,81.3,325.95,941.0,12.0,0.0,0.0,0.0,14.14,2.51,7.143260235
AL41,29/07/2020,2.41,9.74,207.97,101.86,20.15,36.89,28.22,19.55,37.44,24.35,85.58,54.74,22.93,87.0,319.13,941.0,12.0,0.0,0.0,0.0,16.89,2.02,7.621609845
AL41,30/07/2020,2.03,8.94,175.55,103.03,22.92,36.44,28.58,22.11,37.48,26.62,69.36,49.69,23.5,72.17,307.92,921.0,12.0,0.0,0.0,0.0,16.05,2.22,7.240308929
AL41,31/07/2020,1.91,7.526,165.39,182.63,18.9,36.81,28.67,17.93,37.65,27.38,74.05,49.36,23.98,77.82,315.39,941.0,12.0,0.0,0.0,0.0,15.93,2.32,7.017175482
AL41,01/08/2020,1.41,11.82,121.95,160.14,20.89,38.52,28.65,20.29,39.46,24.97,80.87,57.56,18.48,83.6,241.94,983.0,10.0,2.0,0.0,0.0,18.17,2.04,5.891256828
AL41,02/08/2020,2.25,8.37,194.09,148.23,19.37,34.67,28.18,18.74,35.6,25.81,88.3,61.02,19.33,89.2,313.07,931.0,12.0,0.0,0.0,0.0,18.66,1.82,6.913547108
AL41,03/08/2020,2.04,8.94,176.42,103.17,23.16,34.47,27.55,22.04,35.36,29.54,86.12,65.27,25.39,87.8,275.88,1085.0,10.0,0.0,0.0,0.0,19.73,1.44,6.37362775
AL41,04/08/2020,2.31,8.78,199.52,153.89,23.47,31.94,26.99,22.94,32.58,41.86,80.25,65.14,38.82,81.2,284.17,1080.0,11.0,0.0,0.0,0.0,19.44,1.35,6.134873635
AL41,05/08/2020,1.87,8.11,161.83,134.43,19.72,33.12,26.48,18.91,34.02,32.46,82.37,57.8,29.34,84.8,323.29,959.0,12.0,0.0,0.0,0.0,16.64,1.67,6.455908559
AL41,06/08/2020,2.01,8.68,174.08,86.12,18.34,33.65,26.3,17.57,34.19,28.19,80.69,54.69,27.04,83.5,321.1,952.0,12.0,0.0,0.0,0.0,15.3,1.8,6.650332066
AL41,07/08/2020,1.8,7.624,155.39,168.23,17.26,34.99,26.52,16.36,35.94,18.22,72.05,44.7,16.02,76.06,324.09,977.0,12.0,0.0,0.0,0.0,11.57,2.27,6.83706979
AL41,08/08/2020,1.61,8.27,138.81,159.74,16.13,36.9,26.99,15.15,37.85,11.7,64.58,40.27,10.28,68.33,320.24,962.0,12.0,0.0,0.0,0.0,10.15,2.56,6.872247903
AL41,09/08/2020,1.68,7.722,144.91,132.66,18.25,37.33,28.21,17.71,37.92,13.67,66.9,39.09,12.21,72.5,320.87,957.0,12.0,0.0,0.0,0.0,10.61,2.79,7.020897491
AL41,10/08/2020,1.97,8.76,170.23,45.87,18.55,37.4,27.84,17.23,38.12,16.93,71.32,43.75,14.16,76.11,299.51,972.0,12.0,0.0,0.0,0.0,12.36,2.51,7.16973321
AL41,11/08/2020,3.48,8.94,300.7,49.37,21.74,33.39,27.65,21.2,34.03,31.1,78.01,57.5,28.63,79.04,257.12,1052.0,11.0,0.6,0.0,0.0,17.8,1.71,7.049903795
AL41,12/08/2020,3.12,9.76,269.77,145.79,21.85,32.58,26.95,20.96,33.22,42.05,66.83,52.31,39.26,70.78,308.64,1024.0,11.0,0.0,0.0,0.0,16.16,1.78,7.050788216
AL41,13/08/2020,1.96,8.6,169.46,174.65,18.53,34.77,26.49,17.9,35.56,23.18,75.14,49.83,19.52,79.78,316.32,946.0,12.0,0.0,0.0,0.0,13.91,2.02,6.791099222
AL41,14/08/2020,2.28,9.27,197.15,143.61,15.48,33.45,25.15,14.75,34.29,21.34,78.5,53.85,13.29,80.5,323.69,988.0,12.0,0.0,0.0,0.0,13.74,1.78,6.905913142
AL41,15/08/2020,1.87,8.62,161.51,156.79,15.44,32.18,24.37,14.78,32.88,28.09,80.28,58.8,25.94,82.8,317.91,962.0,12.0,0.0,0.0,0.0,14.69,1.52,6.15971011
AL41,16/08/2020,2.11,8.23,182.65,230.51,19.36,33.96,26.32,17.9,34.82,15.04,78.11,36.8,13.35,86.0,323.45,967.0,12.0,0.0,0.0,0.0,8.52,2.42,7.021636113
AL41,17/08/2020,2.36,11.49,203.92,197.77,17.4,35.07,26.46,16.2,35.69,13.4,59.7,29.97,11.87,63.64,322.0,967.0,12.0,0.0,0.0,0.0,5.63,2.71,7.55054022
AL41,18/08/2020,2.05,7.526,176.71,170.2,14.64,35.24,26.07,13.1,36.23,14.33,54.58,34.9,12.58,59.55,288.7,1144.0,12.0,0.0,0.0,0.0,8.19,2.52,6.818228526
AL41,19/08/2020,1.59,6.742,137.09,175.5,15.16,34.21,25.58,14.54,34.86,18.37,65.63,41.82,15.14,68.53,302.16,931.0,12.0,0.0,0.0,0.0,10.28,2.26,6.121097193
AL41,20/08/2020,1.68,6.507,145.4,160.4,16.74,35.3,26.53,15.96,35.97,17.41,72.08,42.82,15.48,75.19,271.02,1124.0,11.0,0.0,0.0,0.0,11.26,2.32,6.07998215
AL41,21/08/2020,1.88,7.644,162.58,174.82,19.53,33.96,26.99,19.08,34.8,24.13,79.5,52.09,21.69,81.0,293.02,910.0,11.0,0.0,0.0,0.0,15.11,1.92,6.241188799
AL41,22/08/2020,2.34,9.47,201.79,124.53,17.43,37.44,27.66,16.39,38.29,17.52,82.9,47.16,14.63,83.9,303.4,926.0,12.0,0.0,0.0,0.0,13.74,2.26,7.409042564
AL41,23/08/2020,2.13,8.21,183.63,86.9,21.51,32.68,27.1,20.69,33.46,40.28,84.37,64.06,37.84,85.6,237.24,1198.0,11.0,0.0,0.0,0.0,19.18,1.44,5.349753946
AL41,24/08/2020,1.53,7.899,132.02,137.38,21.65,32.57,26.81,20.73,33.25,35.67,79.0,61.41,33.28,81.2,251.82,1106.0,11.0,0.0,0.0,0.0,18.21,1.5,5.202434926
AL41,25/08/2020,1.65,7.193,142.41,181.28,17.74,34.42,26.45,16.8,35.19,29.76,82.65,59.71,27.92,85.6,297.33,916.0,12.0,0.0,0.0,0.0,16.98,1.66,5.930572959
AL41,26/08/2020,1.66,8.41,143.57,186.48,18.4,37.2,27.58,17.9,37.85,15.62,89.15,59.09,14.46,90.1,297.75,921.0,11.0,0.0,0.0,0.0,16.31,1.98,6.463555075
AL41,27/08/2020,2.3,9.51,198.37,165.36,17.05,35.07,26.57,16.06,35.71,22.73,81.47,49.64,19.42,83.8,287.44,895.0,11.0,0.0,0.0,0.0,13.46,2.13,6.642204216
AL41,28/08/2020,1.69,8.27,146.37,167.42,17.21,32.68,24.98,16.53,33.52,38.75,81.23,60.02,34.97,83.0,263.04,977.0,10.0,0.0,0.0,0.0,16.2,1.43,5.237574642
AL41,29/08/2020,2.07,9.09,179.04,25.99,17.63,32.06,25.08,16.49,33.52,12.91,79.7,42.08,11.23,82.3,243.89,977.0,10.0,0.0,0.0,0.0,8.61,2.04,5.830714436
AL41,30/08/2020,1.81,7.958,156.45,64.43,14.67,27.45,21.56,13.36,28.75,27.0,69.41,44.23,20.17,71.44,197.84,1188.0,10.0,0.0,0.0,0.0,8.07,1.54,4.438430357
AL41,31/08/2020,1.81,8.45,156.51,167.17,13.07,28.37,21.33,12.39,29.11,33.99,78.02,58.06,32.35,80.3,281.6,1075.0,11.0,0.0,0.0,0.0,12.03,1.23,5.002919565
AL41,01/09/2020,1.14,6.115,98.86,181.68,13.15,27.41,20.88,12.32,28.14,31.7,77.57,59.07,29.95,79.82,159.48,885.0,10.0,0.0,0.0,0.0,12.03,1.14,3.364963616
AL41,02/09/2020,1.68,7.938,144.98,161.11,17.04,28.77,22.68,16.53,30.12,32.64,75.62,55.44,29.41,76.52,239.89,1008.0,10.0,0.0,0.0,0.0,12.79,1.36,4.697550093
AL41,03/09/2020,1.76,7.389,151.88,117.28,15.09,29.84,22.77,13.77,30.59,32.22,74.6,54.86,29.54,79.06,279.95,1013.0,11.0,0.0,0.0,0.0,12.44,1.44,5.172428435
AL41,04/09/2020,1.98,8.02,171.17,36.72,15.72,29.95,22.46,14.91,30.83,32.99,81.3,61.19,30.59,83.8,233.33,1111.0,11.0,0.0,0.0,0.0,13.91,1.23,4.89088646
AL41,05/09/2020,1.64,7.781,141.31,203.97,16.32,30.17,22.94,15.93,30.83,34.27,77.53,60.6,31.57,79.5,279.83,946.0,11.0,0.0,0.0,0.0,14.38,1.25,5.072932379
AL41,06/09/2020,1.62,7.585,140.34,119.06,16.38,30.17,23.2,15.41,30.86,31.11,82.48,62.86,29.85,84.5,261.19,993.0,11.0,0.0,0.0,0.0,14.95,1.23,4.887833178
AL41,07/09/2020,1.81,8.13,156.36,87.37,17.53,29.18,22.81,17.16,30.35,44.92,85.35,69.12,40.78,86.0,217.84,993.0,9.0,7.5,0.0,0.0,16.44,0.97,4.270465968
AL41,08/09/2020,2.03,7.35,175.49,54.13,15.77,26.69,21.6,15.02,27.84,35.17,81.08,61.47,31.67,82.0,224.44,1162.0,11.0,0.0,0.0,0.0,13.32,1.09,4.399637078
AL41,09/09/2020,1.91,7.86,165.15,163.82,12.91,29.47,21.11,12.02,30.29,28.3,85.88,59.37,23.88,88.0,273.74,885.0,11.0,0.0,0.0,0.0,11.83,1.24,5.066209317
AL41,10/09/2020,1.74,7.84,150.33,189.14,15.63,29.04,21.82,14.0,29.58,38.69,81.63,63.69,35.75,84.6,266.84,869.0,10.0,0.0,0.0,0.0,14.02,1.1,4.72628817
AL41,11/09/2020,2.1,9.06,181.71,178.56,14.16,30.94,22.51,12.86,31.77,24.3,85.63,54.77,21.99,86.6,268.55,874.0,10.0,0.0,0.0,0.0,11.4,1.52,5.432304797
AL41,12/09/2020,1.59,7.644,137.71,132.46,12.52,32.13,22.87,12.12,32.65,23.38,75.48,52.61,21.75,77.89,264.42,864.0,10.0,0.0,0.0,0.0,11.41,1.62,5.076656018
AL41,13/09/2020,1.8,7.762,155.38,32.87,16.94,30.24,23.64,16.26,31.0,30.95,77.29,55.21,29.04,79.34,199.62,1147.0,10.0,0.0,0.0,0.0,13.26,1.51,4.459833759
AL41,14/09/2020,1.94,7.664,167.84,68.46,17.45,30.72,23.94,16.36,31.57,31.45,82.88,59.08,26.64,84.5,235.52,962.0,10.0,0.3,0.0,0.0,14.65,1.39,4.872566983
AL41,15/09/2020,1.7,7.076,146.89,144.42,18.97,32.25,24.82,18.1,32.97,25.62,85.85,61.86,21.08,86.9,249.99,926.0,10.0,0.0,0.0,0.0,15.68,1.44,5.066598005
AL41,16/09/2020,1.71,7.37,147.53,146.46,16.91,31.44,23.9,15.92,32.51,32.86,87.65,61.8,30.19,88.7,229.32,946.0,10.0,0.0,0.0,0.0,15.12,1.36,4.613055085
AL41,17/09/2020,1.57,8.41,135.54,119.3,21.18,29.88,24.43,20.63,30.43,46.38,83.07,69.46,42.66,83.9,153.45,1044.0,7.0,0.0,0.0,0.0,18.17,1.02,3.522373418
AL41,18/09/2020,1.94,11.03,167.92,184.68,17.89,24.01,20.73,17.64,24.63,43.48,88.85,79.03,38.98,89.4,87.1,1096.0,6.0,8.2,0.0,0.0,16.75,0.54,2.666026665
AL41,19/09/2020,2.25,8.55,194.46,207.73,16.3,29.12,22.31,15.55,29.69,28.77,89.87,58.74,26.68,91.3,257.04,838.0,10.0,0.0,0.0,0.0,12.51,1.32,4.993040088
AL41,20/09/2020,1.71,8.09,147.83,210.47,15.48,29.08,21.65,14.2,29.68,30.92,84.35,60.74,29.28,85.6,236.26,921.0,10.0,0.0,0.0,0.0,12.74,1.2,4.408711402
AL41,21/09/2020,1.68,7.311,144.99,177.02,16.15,29.76,22.31,15.66,30.62,28.7,84.3,55.85,26.81,85.6,220.38,846.0,10.0,0.0,0.0,0.0,11.9,1.4,4.360646749
AL41,22/09/2020,1.72,7.566,148.45,192.86,16.03,29.69,22.23,15.42,30.35,30.36,84.2,58.9,26.75,84.7,231.54,823.0,10.0,0.0,0.0,0.0,12.8,1.29,4.428580267
AL41,23/09/2020,1.79,10.29,154.48,176.19,14.83,31.32,22.6,14.1,31.97,24.87,87.12,57.89,22.39,88.6,214.66,1085.0,10.0,0.0,0.0,0.0,12.6,1.4,4.586150001
AL41,24/09/2020,3.12,10.88,269.56,233.07,18.46,33.53,26.57,17.63,34.54,19.01,62.44,37.21,16.86,67.18,191.28,977.0,9.0,0.0,0.0,0.0,9.63,2.39,6.385029996
AL41,25/09/2020,3.57,8.64,308.81,339.73,20.29,29.39,24.86,18.7,29.89,15.29,49.03,30.79,14.44,51.07,225.62,859.0,10.0,0.0,0.0,0.0,5.45,2.24,6.800773271
AL41,26/09/2020,3.42,9.47,295.19,37.36,13.12,26.8,20.43,11.55,28.07,16.36,66.41,31.57,14.5,71.0,234.41,828.0,10.0,0.0,0.0,0.0,1.76,1.75,5.80447946
AL41,27/09/2020,2.39,10.29,206.17,11.06,11.58,27.95,19.49,10.68,28.75,16.3,81.03,48.77,14.71,83.2,241.73,838.0,10.0,0.0,0.0,0.0,6.73,1.38,5.041271452
AL41,28/09/2020,1.79,8.09,154.88,202.64,8.95,27.81,18.54,7.711,28.37,20.0,82.13,54.6,18.49,85.4,243.09,818.0,10.0,0.0,0.0,0.0,7.31,1.24,4.35379587
AL41,29/09/2020,2.03,8.31,175.36,55.91,11.77,27.29,18.96,10.48,27.94,35.1,77.67,62.0,32.96,81.6,232.27,797.1,10.0,0.0,0.0,0.0,10.96,0.98,4.196313227
AL41,30/09/2020,1.59,6.409,137.45,159.45,9.47,25.14,18.29,8.39,25.81,42.98,83.28,68.62,39.31,85.9,168.14,859.0,10.0,0.0,0.0,0.0,12.04,0.77,3.042182524
AL41,01/10/2020,2.55,9.56,220.72,183.36,12.57,30.26,21.96,11.0,31.13,22.36,86.98,53.57,19.03,88.8,216.86,786.9,10.0,0.0,0.0,0.0,10.3,1.5,5.030897061
AL41,02/10/2020,4.88,14.5,421.86,254.18,14.23,27.68,21.57,13.74,28.54,29.05,65.47,37.93,26.99,74.91,113.23,869.0,5.0,0.0,0.0,0.0,6.22,1.68,5.73826415
AL41,03/10/2020,2.44,9.39,210.5,247.53,8.9,23.31,16.04,7.136,23.9,18.51,68.56,43.96,16.6,72.82,224.13,776.5,10.0,0.0,0.0,0.0,2.62,1.14,4.309068794
AL41,04/10/2020,1.87,7.958,161.18,200.68,6.55,23.83,16.15,4.482,24.29,23.89,73.04,46.2,22.06,76.4,218.74,838.0,10.0,0.0,0.0,1.0,3.61,1.15,3.697688687
AL41,05/10/2020,2.09,8.04,180.97,110.06,10.41,24.51,17.33,9.36,25.01,24.98,76.05,51.95,23.58,80.0,202.38,766.2,10.0,0.0,0.0,0.0,6.4,1.09,3.862328851
AL41,06/10/2020,1.72,7.487,148.22,199.27,9.04,27.29,17.87,7.474,27.93,21.06,74.03,49.5,20.1,81.6,207.51,720.0,10.0,0.0,0.0,0.0,5.67,1.27,3.928748228
AL41,07/10/2020,1.69,7.507,145.7,283.68,12.01,31.12,20.53,11.11,31.97,18.24,70.63,46.01,14.7,72.87,208.41,730.3,10.0,0.0,0.0,0.0,7.18,1.59,4.398548086
AL41,08/10/2020,1.99,9.04,171.62,86.49,10.8,27.35,19.27,9.8,27.97,39.61,83.72,62.76,37.37,85.0,193.25,828.0,10.0,0.0,0.0,0.0,11.59,0.96,3.609753064
AL41,09/10/2020,1.38,6.507,119.43,190.87,11.75,26.09,18.41,10.27,26.76,42.34,85.08,70.67,38.19,87.3,165.31,854.0,10.0,0.0,0.0,0.0,12.55,0.74,2.872677246
AL41,10/10/2020,1.3,6.84,112.56,167.4,11.94,24.8,18.23,11.21,25.74,50.02,83.5,70.68,47.9,84.9,165.54,859.0,9.0,0.0,0.0,0.0,12.55,0.7,2.626858812
AL41,11/10/2020,1.77,6.958,152.5,152.73,12.95,23.48,17.4,12.19,23.92,42.76,84.62,66.18,40.72,86.0,132.45,982.0,8.0,0.0,0.0,0.0,10.61,0.74,2.717110952
AL41,12/10/2020,3.26,8.47,282.09,36.61,10.45,22.26,16.11,8.99,23.0,19.85,80.36,41.42,18.46,84.8,205.61,725.1,10.0,0.0,0.0,0.0,1.77,1.16,4.335332385
AL41,13/10/2020,2.0,8.17,172.75,200.99,6.57,26.44,16.67,5.489,26.99,22.1,76.95,43.46,20.88,78.58,166.55,776.5,9.0,0.0,0.0,2.0,2.85,1.28,3.756275264
AL41,14/10/2020,2.77,9.86,239.1,76.22,10.51,25.07,17.45,9.1,25.54,22.05,84.77,51.49,20.11,88.4,177.32,786.7,9.0,0.0,0.0,0.0,5.91,1.13,4.161811552
AL41,15/10/2020,2.1,7.448,181.59,195.19,7.08,22.48,14.76,5.899,22.9,19.48,85.98,51.18,18.8,88.3,176.09,755.9,10.0,0.0,0.0,0.0,2.89,1.0,3.39405694
AL41,16/10/2020,2.25,8.68,194.04,194.94,6.87,21.81,14.04,5.557,22.36,21.17,76.79,47.92,20.21,79.44,192.21,691.6,10.0,0.0,0.0,1.0,1.79,0.98,3.510690739
AL41,17/10/2020,1.71,7.86,148.09,212.31,5.96,23.14,13.74,4.545,24.02,22.02,78.75,58.94,19.13,81.0,185.9,689.0,9.0,0.0,0.0,4.0,4.86,0.8,3.175996425
AL41,18/10/2020,1.41,7.252,121.57,180.67,6.15,23.55,14.11,4.658,24.43,26.12,80.31,58.32,21.49,81.7,183.61,689.0,9.0,0.0,0.0,3.0,5.01,0.85,2.853452596
AL41,19/10/2020,1.58,6.899,136.75,136.76,5.02,23.18,14.19,4.049,23.86,35.18,82.22,66.21,33.53,83.3,177.6,653.1,9.0,0.0,0.0,5.0,7.32,0.7,2.753626594
AL41,20/10/2020,1.15,5.684,98.99,149.16,8.64,23.7,15.96,8.01,24.31,51.12,84.65,73.13,48.92,86.0,125.32,813.0,9.0,0.0,0.0,0.0,10.87,0.58,2.053030568
AL41,21/10/2020,2.07,9.47,178.88,181.19,14.39,27.68,20.05,13.56,28.11,28.0,85.58,58.44,26.08,86.4,150.22,750.8,9.0,0.0,0.0,0.0,10.64,1.13,3.560485717
AL41,22/10/2020,1.11,4.057,95.78,49.51,15.99,19.39,17.8,15.75,19.78,62.08,83.63,75.23,60.03,84.3,38.47,375.4,2.0,0.9,0.0,0.0,13.33,0.51,1.3169164
AL41,23/10/2020,1.58,9.33,136.58,266.01,10.58,23.46,16.51,9.86,24.01,31.6,90.2,64.47,27.84,91.2,148.79,776.5,9.0,0.0,0.0,0.0,8.86,0.8,2.637358675
AL41,24/10/2020,1.9,9.07,164.43,209.47,7.05,22.39,14.23,5.759,22.85,32.35,78.63,60.95,29.65,80.5,182.86,673.6,9.0,0.0,0.0,0.0,6.2,0.75,2.922401532
AL41,25/10/2020,2.22,8.88,191.92,199.01,5.64,23.39,15.17,4.955,24.06,26.44,81.48,58.25,23.24,84.5,179.41,678.8,9.0,0.0,0.0,1.0,6.04,0.87,3.27428963
AL41,26/10/2020,2.49,8.23,215.1,353.19,9.18,21.02,16.13,8.22,21.52,21.18,65.63,40.64,18.83,71.47,154.29,833.0,8.0,0.0,0.0,0.0,1.84,1.14,3.365951547
AL41,27/10/2020,1.74,7.507,150.04,220.54,5.82,20.06,12.39,4.117,20.74,27.8,77.66,54.41,26.62,80.3,181.74,730.2,9.0,0.0,0.0,3.0,2.74,0.75,2.628424776
AL41,28/10/2020,1.15,6.507,98.95,241.18,5.96,24.84,14.17,5.05,25.68,19.06,77.79,52.6,18.01,80.3,174.06,750.8,9.0,0.0,0.0,6.0,3.22,0.97,2.567628026
AL41,29/10/2020,1.83,6.37,157.96,226.42,8.59,24.59,16.31,7.677,25.07,31.53,75.35,57.2,30.29,77.65,169.91,632.5,9.0,0.0,0.0,0.0,7.23,0.93,2.971578601
AL41,30/10/2020,1.13,5.978,97.71,172.15,6.13,25.76,14.68,4.888,26.08,25.99,83.52,57.75,25.13,84.6,170.08,637.6,9.0,0.0,0.0,5.0,5.21,0.94,2.479848199
AL41,31/10/2020,1.22,7.468,105.75,228.0,5.77,25.43,14.06,5.131,25.98,27.41,84.9,64.99,24.86,86.8,170.0,740.5,9.0,0.0,0.0,6.0,6.59,0.75,2.517124692
AL41,01/11/2020,1.16,6.605,100.53,201.98,7.41,26.65,15.09,6.027,27.19,28.38,84.88,65.42,25.84,86.8,161.47,611.9,8.0,0.0,0.0,0.0,7.75,0.79,2.505615161
AL41,02/11/2020,1.28,6.605,110.58,199.32,5.9,24.81,13.96,4.888,26.18,33.42,83.48,69.15,29.01,85.6,161.65,617.1,8.0,0.0,0.0,3.0,7.7,0.66,2.395315606
AL41,03/11/2020,1.88,6.938,162.3,109.78,6.3,22.3,14.83,5.758,22.73,48.64,91.75,74.94,45.89,92.2,155.51,596.5,8.0,0.1,0.0,2.0,10.06,0.52,2.238162203
AL41,04/11/2020,2.14,9.07,185.0,31.43,11.14,20.8,16.5,10.41,21.53,53.1,87.48,72.25,48.73,89.3,94.24,627.4,8.0,0.0,0.0,0.0,11.31,0.56,2.008243338
AL41,05/11/2020,3.07,10.29,265.59,27.84,16.31,20.09,18.12,15.92,20.82,69.1,87.88,79.91,63.97,89.4,45.88,668.6,3.0,12.7,0.0,0.0,14.58,0.42,1.708823416
AL41,06/11/2020,2.84,5.998,245.5,24.12,15.61,23.14,19.2,15.17,23.67,53.21,81.58,70.18,45.39,83.5,102.22,617.1,7.0,0.0,0.0,0.0,13.54,0.69,2.583080161
AL41,07/11/2020,2.48,11.51,213.97,197.57,11.46,21.62,16.89,10.91,22.06,49.39,88.18,75.14,44.77,89.2,148.61,658.2,8.0,1.5,0.0,0.0,12.27,0.52,2.403208425
